aletrnatif,longitude,latitude,jumlah_atraksi,jumlah_penduduk,indeks_pendapatan,harga_tanah
12739,-121.78,37.33,10,2829,6.68,359500
12740,-121.78,37.31,25,2093,6.4664,271500
12741,-121.78,37.24,17,2123,6.0062,262700
12742,-121.78,37.22,18,2127,5.0958,217100
12743,-121.78,36.93,21,2794,2.4053,178400
12744,-121.78,36.92,19,1515,4.3906,241200
12745,-121.79,39.73,8,5690,3.0625,116300
12746,-121.79,39.48,39,1105,3.3929,82100
12747,-121.79,38.69,23,1755,2.8864,103100
12748,-121.79,38.68,24,3794,2.8068,95300
12749,-121.79,38.67,30,2602,4.7222,167200
12750,-121.79,38.67,17,2875,1.951,152500
12751,-121.79,38.66,15,6809,5.3064,165000
12752,-121.79,38.01,17,4032,3.1728,146800
12753,-121.79,38,36,1141,2.5893,108500
12754,-121.79,38,34,3090,3.6118,124700
12755,-121.79,37.99,18,3646,5.7321,164700
12756,-121.79,37.99,10,4156,5.6506,178600
12757,-121.79,37.69,25,6296,4.5357,188400
12758,-121.79,37.67,26,2163,6.0797,211000
12759,-121.79,37.66,22,14701,5.98,245000
12760,-121.79,37.38,22,3650,5.3774,325600
12761,-121.79,37.33,13,2978,6.6813,277800
12762,-121.79,37.33,10,3283,6.6633,283700
12763,-121.79,37.32,6,2850,5.5336,241900
12764,-121.79,37.32,20,3034,6.2742,241300
12765,-121.79,37.31,22,2199,5.1149,235700
12766,-121.79,37.23,17,2281,5.4193,259500
12767,-121.79,37.23,16,2240,6.0198,289600
12768,-121.79,37.03,18,943,3.934,228600
12769,-121.79,36.95,34,2152,3.7863,192200
12770,-121.79,36.93,19,2512,3.1815,189100
12771,-121.79,36.85,28,1049,2.7321,150000
12772,-121.79,36.68,22,6912,3.0608,168300
12773,-121.79,36.64,11,32627,2.3087,118800
12774,-121.8,40.34,26,4815,2.881,79800
12775,-121.8,39.75,28,2551,4.3309,125200
12776,-121.8,39.75,11,7212,3.1125,122600
12777,-121.8,39.64,25,2202,2.8306,87500
12778,-121.8,39.33,30,1019,2.5259,81300
12779,-121.8,38.69,8,3544,3.7477,122200
12780,-121.8,38.68,11,3851,3.4331,120600
12781,-121.8,38.67,11,3251,3.1875,172000
12782,-121.8,38.67,10,2086,4.5526,154400
12783,-121.8,38.01,37,3058,3.5179,130800
12784,-121.8,38,34,2738,3.5368,122500
12785,-121.8,37.69,17,3956,5.4324,215500
12786,-121.8,37.35,27,2358,5.2297,192800
12787,-121.8,37.35,15,2781,5.614,223300
12788,-121.8,37.34,25,1642,5.2088,231400
12789,-121.8,37.32,20,2473,5.6817,224200
12790,-121.8,37.32,14,4412,4.7027,227600
12791,-121.8,37.31,15,1807,4.5045,164500
12792,-121.8,37.3,16,906,4.8173,235600
12793,-121.8,37.27,17,3912,5.0772,221500
12794,-121.8,37.26,18,3631,2.875,184400
12795,-121.8,37.26,16,1868,5.9053,260500
12796,-121.8,37.23,18,3179,5.9225,265800
12797,-121.8,37.23,18,2581,6.7385,272400
12798,-121.8,36.72,14,2493,5.4508,190000
12799,-121.8,36.68,18,8581,3,162200
12800,-121.81,39.71,18,1222,2.0288,116700
12801,-121.81,38.84,37,352,2.8542,275000
12802,-121.81,38.49,18,4518,3.9309,178500
12803,-121.81,38.45,24,1951,3.7061,128500
12804,-121.81,38.43,30,1674,3.9286,133100
12805,-121.81,38.01,52,1124,2.2639,128500
12806,-121.81,38.01,47,1942,2.2361,105100
12807,-121.81,38,37,2724,2.905,97300
12808,-121.81,37.99,18,2807,4.8194,170400
12809,-121.81,37.97,8,1584,6.4753,166800
12810,-121.81,37.41,25,2496,7.0544,320700
12811,-121.81,37.39,34,2218,7.4559,456500
12812,-121.81,37.38,29,570,12.3292,416700
12813,-121.81,37.37,24,962,7.2861,328000
12814,-121.81,37.36,20,3189,7.5813,374100
12815,-121.81,37.35,29,2396,4.375,185500
12816,-121.81,37.35,28,3477,4.4671,172600
12817,-121.81,37.33,4,5532,7.2982,343000
12818,-121.81,37.31,15,1898,4.4792,212500
12819,-121.81,37.31,15,1794,5.7843,209900
12820,-121.81,37.3,15,1929,5.5248,235600
12821,-121.81,37.3,14,1870,4.9769,186500
12822,-121.81,37.29,15,5957,6.2907,253100
12823,-121.81,37.28,17,2277,5.7078,217000
12824,-121.81,37.27,22,2996,4.3438,209700
12825,-121.81,37.27,20,3244,5.9214,224000
12826,-121.81,37.26,16,1911,5.9359,249500
12827,-121.81,37.26,14,3379,4.0547,236200
12828,-121.81,37.25,25,4096,6.2957,251800
12829,-121.81,37.25,20,3398,2.0288,350000
12830,-121.81,37.25,12,2070,4.1926,244500
12831,-121.81,37.23,24,2413,6.4328,257200
12832,-121.81,37.23,19,2635,6.3178,248000
12833,-121.81,37.23,16,1674,5.3157,253300
12834,-121.82,39.76,23,6010,3.0068,107300
12835,-121.82,39.75,37,2236,3.2016,97000
12836,-121.82,39.75,29,7744,3.0253,111400
12837,-121.82,39.73,44,2923,2.2925,85800
12838,-121.82,39.73,33,2242,1.7426,60300
12839,-121.82,39.72,42,2978,1.5064,66300
12840,-121.82,38.46,10,6331,3.7083,154800
12841,-121.82,38.36,26,1974,3.3036,210000
12842,-121.82,38.02,46,176,2.2361,93800
12843,-121.82,38.01,50,1120,1.5988,96400
12844,-121.82,38.01,47,1265,2.6364,93500
12845,-121.82,38.01,42,1017,2.1719,99100
12846,-121.82,38.01,25,3018,3.4722,127000
12847,-121.82,38,30,3268,4.4583,131000
12848,-121.82,38,29,2070,2.8466,113400
12849,-121.82,37.98,13,3995,5.0164,165200
12850,-121.82,37.81,12,4711,8.3209,485400
12851,-121.82,37.69,12,1906,4.9375,227700
12852,-121.82,37.39,37,4137,6.1008,286200
12853,-121.82,37.38,32,3747,5.4949,330800
12854,-121.82,37.38,32,1650,6.8462,320900
12855,-121.82,37.37,42,2913,3.7214,167900
12856,-121.82,37.37,41,1558,4.4167,215200
12857,-121.82,37.37,40,802,4.0446,196300
12858,-121.82,37.36,34,1834,3.7188,161500
12859,-121.82,37.36,33,1624,4.0385,167600
12860,-121.82,37.35,24,2298,3.4509,182400
12861,-121.82,37.34,23,7609,4.8424,195300
12862,-121.82,37.33,23,3279,4.3782,175800
12863,-121.82,37.32,10,2506,3.135,231400
12864,-121.82,37.31,22,2044,3.7102,177500
12865,-121.82,37.31,15,1504,5.5145,219400
12866,-121.82,37.29,16,2085,5.0225,222800
12867,-121.82,37.28,33,2873,5.0709,176400
12868,-121.82,37.28,31,1340,4.2361,179500
12869,-121.82,37.27,16,2030,6.3566,279100
12870,-121.82,37.26,10,3030,5.1356,218700
12871,-121.82,37.25,25,4021,5.1663,241200
12872,-121.82,37.25,24,3344,5.8305,245600
12873,-121.82,37.24,20,3671,6.0538,241000
12874,-121.82,37.23,25,2349,4.9688,233100
12875,-121.82,37.23,23,4487,7.5218,291500
12876,-121.82,36.95,16,2599,4.6611,349300
12877,-121.82,36.86,17,1573,2.1719,420000
12878,-121.82,36.61,24,2437,3.8015,169100
12879,-121.82,36.54,22,1746,5.5469,378800
12880,-121.83,40.69,14,821,3.15,87500
12881,-121.83,39.76,12,9831,3.1142,112600
12882,-121.83,39.74,34,3263,2.575,130300
12883,-121.83,39.73,52,1741,2.0064,77900
12884,-121.83,39.72,52,1890,1.6827,78700
12885,-121.83,39.23,25,3819,2.4464,72500
12886,-121.83,39.1,42,1282,3.2917,97900
12887,-121.83,38.45,36,839,2.3438,122700
12888,-121.83,38.45,32,2139,3.2672,107500
12889,-121.83,38.45,15,5115,4.8611,146400
12890,-121.83,38,8,2572,1.7161,75800
12891,-121.83,38,25,1710,4.8359,145300
12892,-121.83,38,15,6365,2.5495,103600
12893,-121.83,37.99,23,1970,4.4853,145900
12894,-121.83,37.99,23,1150,4.9167,152400
12895,-121.83,37.99,16,2919,5.6779,164700
12896,-121.83,37.38,31,3633,3.2222,184800
12897,-121.83,37.38,15,4430,4.5533,209900
12898,-121.83,37.37,43,821,4.25,209100
12899,-121.83,37.36,29,4045,3.1982,171700
12900,-121.83,37.36,22,3936,4.2312,183800
12901,-121.83,37.35,31,2914,3.7143,178600
12902,-121.83,37.34,26,1848,4.087,182500
12903,-121.83,37.34,21,6404,4.2098,193400
12904,-121.83,37.33,27,3127,4.6333,173600
12905,-121.83,37.32,26,1125,4.825,181000
12906,-121.83,37.32,21,4559,3.2052,179000
12907,-121.83,37.32,17,1887,2.5652,165300
12908,-121.83,37.31,19,11181,5.6058,232700
12909,-121.83,37.3,16,5684,3.1964,185800
12910,-121.83,37.29,20,2308,4.2589,191000
12911,-121.83,37.29,20,1649,3.3833,115200
12912,-121.83,37.29,10,1828,4.5943,123500
12913,-121.83,37.28,19,2644,3.1042,183100
12914,-121.83,37.28,17,3057,5.2166,230900
12915,-121.83,37.27,8,4454,4.5615,282600
12916,-121.83,37.26,7,3609,4.5033,213100
12917,-121.83,37.26,15,3243,5.5849,257400
12918,-121.83,37.26,11,2394,5.5875,259300
12919,-121.83,37.25,17,2332,3.1932,123400
12920,-121.83,37.24,23,2543,5.9164,237400
12921,-121.83,37.23,7,5389,6.6659,500001
12922,-121.83,37.23,22,5507,6.0889,245200
12923,-121.83,37.21,14,2714,7.7738,387500
12924,-121.83,37.02,22,1903,2.9559,288400
12925,-121.83,36.98,19,4431,4.3321,298600
12926,-121.83,36.62,33,2938,3.5,162400
12927,-121.83,36.62,33,1771,2.7708,161800
12928,-121.83,36.61,27,5665,3.0542,142100
12929,-121.83,36.61,27,2248,3.2545,131200
12930,-121.83,36.61,26,3723,3.4531,133100
12931,-121.83,36.6,30,2748,4.3472,185000
12932,-121.84,39.76,14,2351,2.3155,102300
12933,-121.84,39.74,43,2976,2.2621,85100
12934,-121.84,39.73,52,957,1.3672,55000
12935,-121.84,39.73,52,857,0.987,112500
12936,-121.84,39.73,52,677,1.6797,94800
12937,-121.84,39.73,52,502,1.5481,200000
12938,-121.84,39.68,38,549,3.5375,153100
12939,-121.84,38.65,29,3167,4.3487,200700
12940,-121.84,37.99,15,2380,4.6029,142600
12941,-121.84,37.99,13,4545,3.3625,126100
12942,-121.84,37.98,8,7505,5.2699,204200
12943,-121.84,37.66,13,13182,5.6417,352900
12944,-121.84,37.39,31,5524,5.5592,229900
12945,-121.84,37.38,34,762,3.5625,201800
12946,-121.84,37.38,33,835,5.1082,195800
12947,-121.84,37.37,42,1237,3.8571,187500
12948,-121.84,37.37,28,1579,4.1615,214800
12949,-121.84,37.37,15,3315,2.3199,140100
12950,-121.84,37.35,20,3375,2.6894,182200
12951,-121.84,37.34,27,2512,4.25,162900
12952,-121.84,37.33,28,1535,4.1146,160100
12953,-121.84,37.33,26,1934,3.6765,163600
12954,-121.84,37.32,22,3015,4.3419,176300
12955,-121.84,37.32,14,5762,3.6953,192600
12956,-121.84,37.29,24,3403,4.775,191900
12957,-121.84,37.28,18,2749,3.925,166100
12958,-121.84,37.27,9,3624,4.2083,198400
12959,-121.84,37.27,17,2795,5.0186,250800
12960,-121.84,37.26,5,1808,5.0509,184800
12961,-121.84,37.25,25,5939,5.6488,234600
12962,-121.84,37.25,17,2363,4.8355,141600
12963,-121.84,37.24,24,7991,5.4741,238800
12964,-121.84,37.24,18,3574,6.7836,274100
12965,-121.84,37.18,6,9176,8.3837,473400
12966,-121.84,36.94,29,4921,4.9517,307900
12967,-121.84,36.61,26,2902,2.5663,128900
12968,-121.84,36.61,15,2190,1.875,122300
12969,-121.84,36.6,30,2958,3.4643,191800
12970,-121.84,36.59,34,3852,4.3269,221300
12971,-121.84,36.25,20,958,2.6094,362500
12972,-121.85,39.77,17,5273,1.9362,89900
12973,-121.85,39.75,39,568,1.8095,78100
12974,-121.85,39.74,41,2901,1.5633,84500
12975,-121.85,39.73,52,444,3.4191,137500
12976,-121.85,39.73,17,3425,0.9393,88900
12977,-121.85,39.72,18,7272,1.6911,98800
12978,-121.85,38.43,2,790,5.0862,166500
12979,-121.85,38,26,3364,4.2647,133400
12980,-121.85,38,24,2269,2.0411,100000
12981,-121.85,37.72,43,228,10.3203,400000
12982,-121.85,37.68,4,4719,6.8132,282500
12983,-121.85,37.66,14,4236,5.6399,300600
12984,-121.85,37.44,8,426,7.309,367900
12985,-121.85,37.41,25,1837,6.6842,265300
12986,-121.85,37.41,17,2156,5.6096,199100
12987,-121.85,37.4,23,1793,5.5968,243200
12988,-121.85,37.39,15,8748,5.8322,276600
12989,-121.85,37.38,12,12980,5.2415,286500
12990,-121.85,37.36,18,1525,3.7198,128600
12991,-121.85,37.36,15,3148,3.0466,159600
12992,-121.85,37.36,11,2109,4.0452,205900
12993,-121.85,37.34,27,1481,2.5769,137500
12994,-121.85,37.33,19,735,4.5208,188100
12995,-121.85,37.33,19,2228,2.6,172800
12996,-121.85,37.33,16,2987,2.8024,127900
12997,-121.85,37.3,19,6275,2.7768,178600
12998,-121.85,37.28,17,4208,2.3971,87500
12999,-121.85,37.27,17,1957,7.3339,294200
13000,-121.85,37.26,16,2312,7.4323,311800
13001,-121.85,37.26,16,1982,6.4339,289200
13002,-121.85,37.26,16,1816,6.8194,291200
13003,-121.85,37.25,20,3773,5.4939,241200
13004,-121.85,37.24,17,6425,5.1228,237600
13005,-121.85,36.61,38,238,1.3897,125000
13006,-121.85,36.6,41,3138,2.4864,140400
13007,-121.85,36.6,21,2381,2.5372,218000
13008,-121.85,36.59,42,891,3.3156,186300
13009,-121.86,40.77,17,2816,2.503,65600
13010,-121.86,39.78,12,7653,3.0905,117800
13011,-121.86,39.76,19,7254,2.0094,87300
13012,-121.86,38.04,52,242,1.3958,67500
13013,-121.86,38,16,3216,5.25,161700
13014,-121.86,37.7,13,9621,6.6827,313700
13015,-121.86,37.66,22,3634,4.1597,293200
13016,-121.86,37.42,20,5032,6.6227,264800
13017,-121.86,37.41,16,2938,5.5073,178900
13018,-121.86,37.41,16,2411,6.5004,263600
13019,-121.86,37.41,16,1489,7.3861,267000
13020,-121.86,37.4,16,2391,5.8721,267800
13021,-121.86,37.39,17,1777,5.4225,258100
13022,-121.86,37.38,15,2052,5.8686,181100
13023,-121.86,37.37,15,8162,3.3306,210300
13024,-121.86,37.36,31,1602,4.4896,156800
13025,-121.86,37.35,46,1448,2.4968,174100
13026,-121.86,37.35,43,1536,2.8,153300
13027,-121.86,37.35,35,2391,2.5551,182100
13028,-121.86,37.34,40,2277,3.0089,185200
13029,-121.86,37.34,29,5274,2.5947,177300
13030,-121.86,37.32,13,2519,4.3621,173400
13031,-121.86,37.31,24,1939,2.2259,112500
13032,-121.86,37.29,14,6160,4.1444,178400
13033,-121.86,37.27,19,1852,5.6139,279500
13034,-121.86,37.27,17,4393,5.6876,246500
13035,-121.86,37.26,16,2814,5.5121,224100
13036,-121.86,37.25,16,6958,4.2885,262400
13037,-121.86,37.22,18,7245,6.9508,361200
13038,-121.86,37.21,23,2552,9.1974,500001
13039,-121.86,37,16,8638,5.503,351800
13040,-121.86,36.63,37,338,2.5313,108300
13041,-121.86,36.6,31,1044,3.038,195300
13042,-121.86,36.6,21,3634,2.9085,156300
13043,-121.86,36.58,20,6332,5.7578,347700
13044,-121.87,39.82,11,5103,4.5032,159700
13045,-121.87,39.75,22,1707,3.6625,126600
13046,-121.87,39.74,7,1737,3.9,147000
13047,-121.87,38.02,52,2264,2.7083,99400
13048,-121.87,38.02,31,3644,3.1389,117800
13049,-121.87,38,17,2713,4.8542,144100
13050,-121.87,37.99,15,2203,4.9783,163900
13051,-121.87,37.67,28,1812,4.9879,229400
13052,-121.87,37.67,10,4337,5.5,247200
13053,-121.87,37.66,39,522,2.4896,238500
13054,-121.87,37.66,27,1569,5.7519,278500
13055,-121.87,37.57,13,5519,7.0691,393200
13056,-121.87,37.46,43,91,15.0001,500001
13057,-121.87,37.43,22,3805,6.2892,254200
13058,-121.87,37.42,25,4430,5.6965,261100
13059,-121.87,37.41,24,3308,5.6683,248700
13060,-121.87,37.41,17,3719,6.7867,273700
13061,-121.87,37.4,16,1767,6.9584,351600
13062,-121.87,37.39,16,2655,6.057,246800
13063,-121.87,37.39,16,1334,3.7153,229800
13064,-121.87,37.38,16,1050,4.5187,163500
13065,-121.87,37.38,14,3851,7.0735,335600
13066,-121.87,37.36,34,938,3.5625,194500
13067,-121.87,37.35,52,1557,2.3277,183700
13068,-121.87,37.35,37,1566,3.2793,174500
13069,-121.87,37.35,27,3500,2.9222,153700
13070,-121.87,37.34,52,1170,2.6667,325900
13071,-121.87,37.34,52,1087,6.6345,309000
13072,-121.87,37.34,39,2479,2.4306,289100
13073,-121.87,37.33,37,3137,3.0156,270300
13074,-121.87,37.32,39,1839,2.6818,184900
13075,-121.87,37.32,36,1471,2.7031,175800
13076,-121.87,37.31,6,3797,3.6802,152400
13077,-121.87,37.3,28,859,2.3293,215900
13078,-121.87,37.3,14,360,2.7411,112500
13079,-121.87,37.29,18,1892,2.3715,228000
13080,-121.87,37.27,16,3298,6.7064,305600
13081,-121.87,37.26,24,2383,5.6223,265700
13082,-121.87,37.25,4,2498,3.7844,183900
13083,-121.87,37.23,19,7357,6.9473,361400
13084,-121.87,37.22,26,1921,7.6933,405900
13085,-121.87,37.22,17,2825,8.0595,485000
13086,-121.87,37.21,18,1080,9.08,500001
13087,-121.87,37.1,20,1918,7.5755,402300
13088,-121.87,36.95,7,3703,4.9219,368400
13089,-121.87,36.61,21,1616,4.2109,278800
13090,-121.87,36.55,20,10053,5.1506,387500
13091,-121.88,39.74,12,14631,1.6785,153100
13092,-121.88,38.03,52,1225,2,101400
13093,-121.88,38.03,10,2769,4.1111,158600
13094,-121.88,38.02,46,2112,2.5737,87000
13095,-121.88,38.01,9,5329,2.7374,150000
13096,-121.88,38,22,721,5.3098,151900
13097,-121.88,38,16,2605,4.1947,140300
13098,-121.88,37.67,25,2244,6.4524,296900
13099,-121.88,37.64,20,1309,10.9506,475800
13100,-121.88,37.44,17,1621,5.2722,186900
13101,-121.88,37.44,14,2073,6.7093,311200
13102,-121.88,37.43,31,2573,5.6651,204100
13103,-121.88,37.41,23,3224,4.3807,226900
13104,-121.88,37.4,9,6751,5.34,257400
13105,-121.88,37.39,13,3334,7.105,273900
13106,-121.88,37.37,3,4430,6.0959,272700
13107,-121.88,37.36,42,2087,4.2149,199000
13108,-121.88,37.36,30,2453,3.7396,210700
13109,-121.88,37.35,49,1728,3.5781,193000
13110,-121.88,37.35,43,1086,4.2381,193500
13111,-121.88,37.34,52,867,2.6312,302900
13112,-121.88,37.34,52,1390,2.1442,188900
13113,-121.88,37.34,44,1267,2.4196,194400
13114,-121.88,37.34,40,1547,1.2887,212500
13115,-121.88,37.33,45,1192,2.8594,205900
13116,-121.88,37.33,41,395,2.375,175000
13117,-121.88,37.33,36,1904,2.0972,187500
13118,-121.88,37.33,35,3300,1.473,213600
13119,-121.88,37.32,45,2213,3.2806,164200
13120,-121.88,37.32,30,1242,2.6607,169300
13121,-121.88,37.31,28,3085,4.5795,262800
13122,-121.88,37.3,42,1867,4.325,247000
13123,-121.88,37.28,33,2951,4.1554,313100
13124,-121.88,37.27,27,2019,5.8178,267400
13125,-121.88,37.27,24,4567,5.6895,289000
13126,-121.88,37.26,25,3025,3.8893,218600
13127,-121.88,37.26,13,1893,3.8047,204700
13128,-121.88,37.26,13,1676,3.8936,225900
13129,-121.88,37.25,24,968,2.8636,240300
13130,-121.88,37.24,24,4420,3.506,226400
13131,-121.88,37.24,14,7174,8.3065,394200
13132,-121.88,36.98,21,4117,4.8953,289500
13133,-121.88,36.96,18,6355,6.0281,321100
13134,-121.88,36.96,18,4910,5.8325,308800
13135,-121.88,36.6,30,1671,2.5164,178100
13136,-121.88,36.59,30,1822,2.6894,179500
13137,-121.88,36.49,28,2830,5.8142,500001
13138,-121.89,40.97,26,1183,2.225,52000
13139,-121.89,39.71,26,2741,3.7007,139200
13140,-121.89,38.02,36,2707,3.3371,94600
13141,-121.89,38.01,30,4114,4.2227,134400
13142,-121.89,38.01,28,3639,3.0042,103900
13143,-121.89,37.82,4,11444,13.2949,500001
13144,-121.89,37.69,4,6159,3.62,139300
13145,-121.89,37.68,12,7490,6.3373,339700
13146,-121.89,37.67,20,2948,6.0604,247900
13147,-121.89,37.67,19,2034,6.5285,300400
13148,-121.89,37.66,3,1565,2.1187,231300
13149,-121.89,37.49,9,4909,9.7194,500001
13150,-121.89,37.45,15,2428,4.75,254400
13151,-121.89,37.44,8,2534,7.8532,422800
13152,-121.89,37.39,2,1136,4.375,425000
13153,-121.89,37.38,3,4778,5.7695,271400
13154,-121.89,37.36,37,1525,2.8971,186100
13155,-121.89,37.35,44,2019,2.0549,193800
13156,-121.89,37.35,44,1668,3.2083,181900
13157,-121.89,37.35,43,1185,2.925,170800
13158,-121.89,37.34,46,1197,2.1714,190600
13159,-121.89,37.34,43,1423,1.6708,204200
13160,-121.89,37.34,20,1106,0.8894,350000
13161,-121.89,37.33,6,1495,2.8798,225000
13162,-121.89,37.33,49,658,0.7068,200000
13163,-121.89,37.32,43,1105,2.1149,184900
13164,-121.89,37.32,41,977,3.2317,184800
13165,-121.89,37.32,34,1014,2.8864,172500
13166,-121.89,37.31,52,1994,4.3882,223600
13167,-121.89,37.31,47,2986,3.7455,247400
13168,-121.89,37.31,40,1844,3.3682,235200
13169,-121.89,37.3,52,2071,4.2414,284800
13170,-121.89,37.3,47,2355,5.3955,282300
13171,-121.89,37.3,47,1604,5.8415,283300
13172,-121.89,37.3,46,2639,5.0662,331600
13173,-121.89,37.29,38,1568,2.7042,286600
13174,-121.89,37.29,36,2959,4.2614,268800
13175,-121.89,37.28,32,4308,4.1645,281900
13176,-121.89,37.27,28,1481,5.2088,240900
13177,-121.89,37.26,26,1864,5.5,231700
13178,-121.89,37.26,25,3319,5.8479,263300
13179,-121.89,37.25,26,1741,4.7069,234800
13180,-121.89,37.25,23,2705,6.0791,316500
13181,-121.89,37.25,21,2080,5.2887,264500
13182,-121.89,37.23,20,7754,8.19,361600
13183,-121.89,37.23,16,3574,8.1988,355900
13184,-121.89,37.21,14,5636,8.4262,459200
13185,-121.89,36.63,20,1834,3.0383,217300
13186,-121.89,36.6,19,656,1.2656,500000
13187,-121.89,36.59,32,784,6.918,500001
13188,-121.89,36.59,18,2700,3.1364,150000
13189,-121.9,39.59,20,1465,3.0625,93800
13190,-121.9,38.72,38,575,3.75,187500
13191,-121.9,38.04,36,1489,1.2024,90200
13192,-121.9,38.02,5,1560,3.6154,181800
13193,-121.9,38.02,12,1497,2.1417,122200
13194,-121.9,38.01,34,3779,3.5129,110600
13195,-121.9,38.01,16,2604,4.6628,136000
13196,-121.9,38,14,2677,6.0497,177500
13197,-121.9,38,14,1930,4.1094,162200
13198,-121.9,37.67,7,9540,7.4353,389800
13199,-121.9,37.67,15,2130,7.2639,332400
13200,-121.9,37.66,18,7397,6.4994,323000
13201,-121.9,37.45,18,4900,6.6176,276200
13202,-121.9,37.45,16,2952,5.6063,320500
13203,-121.9,37.44,9,957,8.6675,441000
13204,-121.9,37.44,4,1646,5.0821,265500
13205,-121.9,37.41,24,4759,5.6344,228700
13206,-121.9,37.4,16,2998,3.7622,150000
13207,-121.9,37.37,20,78,1.0938,187500
13208,-121.9,37.36,47,1007,2.9545,237500
13209,-121.9,37.36,38,1141,2.7333,182500
13210,-121.9,37.35,42,2082,3.25,185300
13211,-121.9,37.34,52,241,2.619,212500
13212,-121.9,37.34,50,1345,3.5966,245800
13213,-121.9,37.33,52,1009,2.5,162500
13214,-121.9,37.33,34,197,4.05,200000
13215,-121.9,37.33,11,1283,4.226,166700
13216,-121.9,37.32,48,1274,3.7738,220600
13217,-121.9,37.31,52,2125,5.8186,281100
13218,-121.9,37.3,52,1575,5.6437,312000
13219,-121.9,37.3,52,1456,5.036,296600
13220,-121.9,37.3,39,3627,4.537,345900
13221,-121.9,37.29,36,1389,6.6331,283300
13222,-121.9,37.29,26,1797,7.8575,424600
13223,-121.9,37.28,34,4613,5.3922,302900
13224,-121.9,37.28,26,3756,5.6427,320000
13225,-121.9,37.27,33,3410,5.0714,255600
13226,-121.9,37.27,28,4538,5.4609,263600
13227,-121.9,37.26,20,4447,6.8088,283300
13228,-121.9,37.25,28,2714,5.7385,240400
13229,-121.9,37.25,20,5483,4.6845,250000
13230,-121.9,37.16,43,1529,5.2366,293300
13231,-121.9,37.1,23,1708,6.4517,356600
13232,-121.9,36.97,21,3707,4.4485,295200
13233,-121.9,36.93,22,7281,5.3276,335500
13234,-121.9,36.6,45,2249,3.0625,260300
13235,-121.9,36.6,39,1629,2.4663,236500
13236,-121.9,36.6,33,2461,2.8727,225000
13237,-121.9,36.59,42,2689,4.6182,301000
13238,-121.9,36.58,31,1431,3.1977,289300
13239,-121.91,39.03,48,1096,2.7841,65800
13240,-121.91,38.02,15,2966,3.4817,129800
13241,-121.91,37.93,13,1610,8.7059,329400
13242,-121.91,37.71,25,4377,5.7233,231800
13243,-121.91,37.69,23,2179,5.9345,259600
13244,-121.91,37.69,18,2876,6.3132,259200
13245,-121.91,37.68,20,1804,6.177,262900
13246,-121.91,37.68,18,3631,5.817,257300
13247,-121.91,37.46,26,2762,5.6062,226800
13248,-121.91,37.44,26,1669,4.7794,225800
13249,-121.91,37.44,19,2174,5.0362,255100
13250,-121.91,37.42,19,1684,4.1389,174100
13251,-121.91,37.36,42,3224,3.2153,199700
13252,-121.91,37.34,35,2189,2.8042,240900
13253,-121.91,37.33,52,2562,4.8854,330600
13254,-121.91,37.33,52,2212,2.894,209500
13255,-121.91,37.33,28,454,2.9853,187500
13256,-121.91,37.32,42,1067,3.0096,180800
13257,-121.91,37.31,46,3052,4.7287,340000
13258,-121.91,37.31,28,3104,3.6429,332600
13259,-121.91,37.3,43,828,4.4375,327600
13260,-121.91,37.3,31,616,3.625,265000
13261,-121.91,37.3,31,2095,3.6563,344700
13262,-121.91,37.29,36,945,5.6266,320500
13263,-121.91,37.29,18,3597,5.3077,351400
13264,-121.91,37.28,29,5650,6.4285,337300
13265,-121.91,37.27,30,4412,5.0062,232000
13266,-121.91,37.26,32,3983,3.5625,255200
13267,-121.91,37.26,32,3776,5.4675,261100
13268,-121.91,37.26,25,4258,5.1461,267200
