Date,gold_price,snp500_price,usdollarindex_price,crudeoil_price
2017-04-25,1267.2,2388.6,98.78,49.56
2017-04-26,1264.2,2387.4,99.05,49.62
2017-04-27,1265.9,2388.8,99.08,48.97
2017-04-28,1268.3,2384.2,99.05,49.33
2017-05-01,1255.5,2388.3,99.08,48.84
2017-05-02,1257.0,2391.2,98.98,47.66
2017-05-03,1248.5,2388.1,99.21,47.82
2017-05-04,1228.6,2389.5,98.8,45.52
2017-05-05,1226.9,2399.3,98.65,46.22
2017-05-08,1227.1,2399.4,99.06,46.43
2017-05-09,1216.1,2396.9,99.66,45.88
2017-05-10,1218.9,2399.6,99.67,47.33
2017-05-11,1224.2,2394.4,99.62,47.83
2017-05-12,1227.7,2390.9,99.25,47.84
2017-05-15,1230.0,2402.3,98.91,48.85
2017-05-16,1236.4,2400.7,98.11,48.66
2017-05-17,1258.7,2357.0,97.58,49.07
2017-05-18,1252.8,2365.7,97.88,49.35
2017-05-19,1253.6,2381.7,97.14,50.33
2017-05-22,1261.4,2394.0,96.98,50.73
2017-05-23,1255.5,2398.4,97.35,51.47
2017-05-24,1253.1,2404.4,97.24,51.36
2017-05-25,1256.4,2415.1,97.25,48.9
2017-05-26,1268.1,2415.8,97.44,49.8
2017-05-28,1293.3,2173.28,91.882,49.94
2017-05-29,1265.7,2343.0,97.44,49.97
2017-05-30,1274.74,2412.9,97.28,49.66
2017-05-31,1275.4,2411.8,96.92,48.32
2017-06-01,1270.1,2430.1,97.2,48.36
2017-06-02,1280.2,2439.1,96.72,47.66
2017-06-05,1282.7,2436.1,96.8,47.4
2017-06-06,1297.5,2429.3,96.64,48.19
2017-06-07,1293.2,2433.1,96.75,45.72
2017-06-08,1279.5,2433.8,96.92,45.64
2017-06-09,1271.4,2431.8,97.27,45.83
2017-06-12,1268.9,2429.4,97.14,46.08
2017-06-13,1268.6,2440.3,96.97,46.46
2017-06-14,1275.9,2437.9,96.94,44.73
2017-06-15,1254.6,2432.5,97.43,44.46
2017-06-16,1256.5,2433.2,97.16,44.74
2017-06-19,1246.7,2453.5,97.55,44.2
2017-06-20,1243.5,2437.0,97.76,43.23
2017-06-21,1245.8,2435.6,97.56,42.53
2017-06-22,1249.4,2434.5,97.59,42.74
2017-06-23,1256.4,2438.3,97.26,43.01
2017-06-26,1246.4,2439.1,97.43,43.38
2017-06-27,1246.9,2419.4,96.39,44.24
2017-06-28,1249.1,2440.7,96.01,44.74
2017-06-29,1245.8,2419.7,95.63,44.93
2017-06-30,1242.3,2423.4,95.63,46.04
2017-07-03,1219.2,2429.0,96.22,47.07
2017-07-04,1221.7,2199.46,96.22,47.13
2017-07-05,1255.86,2432.5,96.29,45.13
2017-07-06,1223.3,2409.8,95.8,45.52
2017-07-07,1209.7,2425.2,96.01,44.23
2017-07-10,1213.2,2427.4,96.02,44.4
2017-07-11,1214.7,2425.5,95.67,45.04
2017-07-12,1219.1,2443.2,95.76,45.49
2017-07-13,1217.3,2447.8,95.73,46.08
2017-07-14,1227.5,2459.3,95.15,46.54
2017-07-17,1233.7,2459.1,95.13,46.02
2017-07-18,1241.9,2460.6,94.6,46.4
2017-07-19,1242.0,2473.8,94.78,47.12
2017-07-20,1245.5,2473.4,94.31,46.79
2017-07-21,1254.9,2472.5,93.86,45.77
2017-07-24,1254.3,2469.9,93.98,46.34
2017-07-25,1252.1,2477.1,94.05,47.89
2017-07-26,1249.4,2477.8,93.67,48.75
2017-07-27,1260.0,2475.4,93.86,49.04
2017-07-28,1275.3,2472.1,93.26,49.71
2017-07-31,1273.4,2470.3,92.86,50.17
2017-08-01,1279.4,2476.3,93.04,49.16
2017-08-02,1278.4,2477.6,92.84,49.59
2017-08-03,1274.4,2472.2,92.84,49.03
2017-08-04,1264.6,2476.8,93.54,49.58
2017-08-07,1264.7,2480.9,93.43,49.39
2017-08-08,1262.6,2474.9,93.65,49.17
2017-08-09,1279.3,2474.0,93.55,49.56
2017-08-10,1290.1,2438.2,93.4,48.59
2017-08-11,1294.0,2441.3,93.07,48.82
2017-08-14,1290.4,2465.8,93.41,47.59
2017-08-15,1279.7,2464.6,93.85,47.55
2017-08-16,1282.9,2468.1,93.54,46.78
2017-08-17,1292.4,2430.0,93.62,47.09
2017-08-18,1291.6,2425.6,93.43,48.51
2017-08-21,1296.7,2428.4,93.09,47.37
2017-08-22,1291.0,2452.5,93.55,47.64
2017-08-23,1294.7,2444.0,93.15,48.41
2017-08-24,1292.0,2439.0,93.28,47.43
2017-08-25,1297.9,2443.1,92.74,47.87
2017-08-28,1315.3,2444.2,92.21,46.57
2017-08-29,1318.9,2446.3,92.25,46.44
2017-08-30,1314.1,2457.6,92.88,45.96
2017-08-31,1322.2,2471.7,92.67,47.23
2017-09-01,1330.4,2476.6,92.81,47.29
2017-09-03,1030.06,1770.8400000000001,92.982,47.32
2017-09-04,1344.5,2313.88,92.64,47.41
2017-09-05,1306.2999999999997,2457.8,92.25,48.66
2017-09-06,1339.0,2465.5,92.29,49.16
2017-09-07,1350.3,2465.1,91.66,49.09
2017-09-08,1351.2,2461.4,91.35,47.48
2017-09-11,1335.7,2488.1,91.9,48.07
2017-09-12,1332.7,2496.5,91.88,48.23
2017-09-13,1328.0,2498.4,92.52,49.3
2017-09-14,1329.3,2495.6,92.12,49.89
2017-09-15,1325.2,2500.2,91.87,49.89
2017-09-18,1310.8,2503.9,92.05,49.91
2017-09-19,1310.6,2506.7,91.79,49.48
2017-09-20,1316.4,2508.2,92.51,50.41
2017-09-21,1294.8,2500.6,92.19,50.55
2017-09-22,1297.5,2502.2,92.17,50.66
2017-09-25,1311.5,2496.7,92.65,52.22
2017-09-26,1301.7,2496.8,92.97,51.88
2017-09-27,1287.8,2507.0,93.36,52.14
2017-09-28,1288.7,2510.1,93.08,51.56
2017-09-29,1284.8,2519.4,93.08,51.67
2017-10-02,1275.8,2529.1,93.56,50.58
2017-10-03,1274.6,2534.6,93.57,50.42
2017-10-04,1276.8,2537.7,93.46,49.98
2017-10-05,1273.2,2552.1,93.96,50.79
2017-10-06,1274.9,2549.3,93.8,49.29
2017-10-09,1285.0,2544.7,93.67,49.58
2017-10-10,1293.8,2550.6,93.29,50.92
2017-10-11,1288.9,2555.2,93.02,51.3
2017-10-12,1296.5,2550.9,93.06,50.6
2017-10-13,1304.6,2553.2,93.09,51.45
2017-10-16,1303.0,2557.6,93.31,51.87
2017-10-17,1286.2,2559.4,93.51,51.88
2017-10-18,1283.0,2561.3,93.36,52.04
2017-10-19,1290.0,2562.1,93.16,51.29
2017-10-20,1280.5,2575.2,93.7,51.47
2017-10-23,1280.9,2565.0,93.94,51.9
2017-10-24,1278.3,2569.1,93.77,52.47
2017-10-25,1279.0,2557.2,93.71,52.18
2017-10-26,1269.6,2560.4,94.61,52.64
2017-10-27,1271.8,2581.1,94.92,53.9
2017-10-30,1277.7,2572.8,94.56,54.15
2017-10-31,1270.5,2575.3,94.55,54.38
2017-11-01,1277.3,2579.4,94.81,54.3
2017-11-02,1278.1,2579.8,94.69,54.54
2017-11-03,1269.2,2587.8,94.94,55.64
2017-11-06,1281.6,2591.1,94.76,57.35
2017-11-07,1275.8,2590.6,94.91,57.2
2017-11-08,1283.7,2594.4,94.87,56.81
2017-11-09,1287.5,2584.6,94.44,57.17
2017-11-10,1274.2,2582.3,94.39,56.74
2017-11-13,1278.9,2584.8,94.49,56.76
2017-11-14,1282.9,2578.9,93.83,55.7
2017-11-15,1277.7,2564.6,93.81,55.33
2017-11-16,1278.2,2585.6,93.93,55.14
2017-11-17,1296.5,2578.8,93.66,56.55
2017-11-20,1275.3,2582.1,94.08,56.09
2017-11-21,1281.7,2599.0,93.95,56.83
2017-11-22,1292.2,2597.1,93.22,58.02
2017-11-23,1287.3,2352.36,93.22,58.38
2017-11-24,1369.8600000000001,2602.4,92.78,58.95
2017-11-27,1294.4,2601.4,92.9,58.11
2017-11-28,1294.9,2627.0,93.27,57.99
2017-11-29,1286.2,2626.1,93.16,57.3
2017-11-30,1276.7,2647.6,93.05,57.4
2017-12-01,1282.3,2642.2,92.89,58.36
2017-12-04,1277.7,2639.4,93.19,57.47
2017-12-05,1264.9,2629.6,93.38,57.62
2017-12-06,1266.1,2629.3,93.61,55.96
2017-12-07,1253.1,2637.0,93.8,56.69
2017-12-08,1248.4,2651.5,93.9,57.36
2017-12-11,1246.9,2660.0,93.87,57.99
2017-12-12,1241.7,2664.1,94.1,57.14
2017-12-13,1248.6,2662.8,93.43,56.6
2017-12-14,1257.1,2652.0,93.49,57.04
2017-12-15,1257.5,2675.8,93.93,57.3
2017-12-18,1265.5,2690.2,93.69,57.16
2017-12-19,1264.2,2681.5,93.44,57.46
2017-12-20,1269.6,2679.2,93.31,58.09
2017-12-21,1270.6,2684.6,93.28,58.36
2017-12-22,1278.8,2683.3,93.35,58.47
2017-12-25,1277.7199999999998,2932.4399999999996,93.35,58.59
2017-12-26,1287.5,2680.5,93.26,59.97
2017-12-27,1291.4,2682.6,93.03,59.64
2017-12-28,1297.2,2687.5,92.6,59.84
2017-12-29,1309.3,2673.6,92.12,60.42
2017-12-31,1480.06,2975.84,92.28,46.524
2018-01-01,1569.42,2938.94,92.25,60.24
2018-01-02,1316.1,2695.8,91.87,60.37
2018-01-03,1318.5,2713.1,92.16,61.63
2018-01-04,1321.6,2724.0,91.85,62.01
2018-01-05,1322.3,2743.2,91.95,61.44
2018-01-08,1320.4,2747.7,92.36,61.73
2018-01-09,1313.7,2751.3,92.53,62.96
2018-01-10,1319.3,2748.2,92.33,63.57
2018-01-11,1322.5,2767.6,91.85,63.8
2018-01-12,1334.9,2786.2,90.97,64.3
2018-01-14,888.6800000000001,1892.44,88.48599999999999,64.28
2018-01-15,1337.1,2387.4,90.97,64.73
2018-01-16,1541.02,2776.4,90.39,63.73
2018-01-17,1339.2,2802.6,90.54,63.97
2018-01-18,1327.2,2798.0,90.5,63.95
2018-01-19,1333.1,2810.3,90.57,63.37
2018-01-22,1331.9,2833.0,90.4,63.49
2018-01-23,1336.7,2839.1,90.12,64.47
2018-01-24,1356.3,2837.5,89.21,65.61
2018-01-25,1362.9,2839.2,89.39,65.51
2018-01-26,1352.1,2872.9,89.07,66.14
2018-01-29,1340.3,2853.5,89.31,65.56
2018-01-30,1340.0,2822.4,89.16,64.5
2018-01-31,1343.1,2823.8,89.13,64.73
2018-02-01,1347.9,2822.0,88.67,65.8
2018-02-02,1337.3,2762.1,89.19,65.45
2018-02-05,1336.5,2648.9,89.55,64.15
2018-02-06,1329.5,2695.1,89.58,63.39
2018-02-07,1314.6,2681.7,90.25,61.79
2018-02-08,1319.0,2581.0,90.23,61.15
2018-02-09,1315.7,2619.6,90.44,59.2
2018-02-12,1326.4,2656.0,90.21,59.29
2018-02-13,1330.4,2662.9,89.7,59.19
2018-02-14,1358.0,2698.6,89.12,60.6
2018-02-15,1355.3,2731.2,88.59,61.34
2018-02-16,1356.2,2732.2,89.1,61.68
2018-02-18,1228.8200000000002,2598.84,91.94800000000001,61.72
2018-02-19,1331.2,2740.38,89.1,62.38
2018-02-20,1415.56,2716.3,89.72,61.9
2018-02-21,1332.1,2701.3,90.0,61.68
2018-02-22,1332.7,2704.0,89.74,62.77
2018-02-23,1330.3,2747.3,89.88,63.55
2018-02-26,1332.8,2779.6,89.85,63.91
2018-02-27,1318.6,2744.3,90.36,63.01
2018-02-28,1317.9,2713.8,90.61,61.64
2018-03-01,1305.2,2677.7,90.32,60.99
2018-03-02,1323.4,2691.2,89.94,61.25
2018-03-05,1319.9,2720.9,90.08,62.57
2018-03-06,1335.2,2728.1,89.62,62.6
2018-03-07,1327.6,2726.8,89.64,61.15
2018-03-08,1321.7,2739.0,90.18,60.12
2018-03-09,1324.0,2786.6,90.09,62.04
2018-03-12,1320.8,2783.0,89.89,61.36
2018-03-13,1327.1,2765.3,89.66,60.71
2018-03-14,1325.6,2749.5,89.7,60.96
2018-03-15,1317.8,2747.3,90.14,61.19
2018-03-16,1312.3,2752.0,90.23,62.34
2018-03-19,1317.8,2712.9,89.77,62.06
2018-03-20,1311.9,2716.9,90.37,63.4
2018-03-21,1321.5,2711.9,89.78,65.17
2018-03-22,1327.4,2643.7,89.86,64.3
2018-03-23,1349.9,2588.3,89.48,65.88
2018-03-26,1355.0,2658.6,89.03,65.55
2018-03-27,1342.0,2612.6,89.33,65.25
2018-03-28,1330.0,2605.0,90.06,64.38
2018-03-29,1327.3,2640.9,90.15,64.94
2018-03-30,882.96,1953.1600000000003,89.97,60.986000000000004
2018-04-02,1346.9,2581.9,90.05,63.01
2018-04-03,1337.3,2614.4,90.2,63.51
2018-04-04,1340.2,2644.7,90.14,63.37
2018-04-05,1328.5,2662.8,90.46,63.54
2018-04-06,1336.1,2604.5,90.11,62.06
2018-04-09,1340.1,2613.2,89.84,63.42
2018-04-10,1345.9,2656.9,89.59,65.51
2018-04-11,1360.0,2642.2,89.57,66.82
2018-04-12,1341.9,2664.0,89.75,67.07
2018-04-13,1347.9,2656.3,89.8,67.39
2018-04-16,1350.7,2677.8,89.42,66.22
2018-04-17,1349.5,2706.4,89.52,66.52
2018-04-18,1353.5,2708.6,89.62,68.47
2018-04-19,1348.8,2693.1,89.94,68.29
2018-04-20,1338.3,2670.1,90.32,68.38
2018-04-23,1324.0,2670.3,90.95,68.64
2018-04-24,1333.0,2634.6,90.77,67.7
2018-04-25,1322.8,2639.4,91.17,68.05
2018-04-26,1317.9,2666.9,91.56,68.19
2018-04-27,1323.4,2669.9,91.54,68.1
2018-04-30,1319.2,2648.1,91.84,68.57
2018-05-01,1306.8,2654.8,92.45,67.25
2018-05-02,1305.6,2635.7,92.51,67.93
2018-05-03,1312.7,2629.7,92.41,68.43
2018-05-04,1314.7,2663.4,92.57,69.72
2018-05-07,1314.1,2672.6,92.75,70.73
2018-05-08,1313.7,2671.9,93.12,69.06
2018-05-09,1313.0,2697.8,93.04,71.14
2018-05-10,1322.3,2723.1,92.65,71.36
2018-05-11,1320.7,2727.7,92.54,70.7
2018-05-14,1318.2,2730.1,92.59,70.96
2018-05-15,1290.3,2711.4,93.22,71.31
2018-05-16,1291.5,2722.5,93.39,71.49
2018-05-17,1289.4,2720.1,93.47,71.49
2018-05-18,1291.3,2713.0,93.64,71.28
2018-05-21,1290.9,2733.0,93.68,72.24
2018-05-22,1292.0,2724.4,93.61,72.13
2018-05-23,1289.6,2733.3,94.0,71.84
2018-05-24,1304.4,2727.8,93.76,70.71
2018-05-25,1303.7,2721.3,94.19,67.88
2018-05-27,963.9400000000002,2024.02,90.41799999999999,67.36
2018-05-28,1299.0,3101.38,94.19,67.05
2018-05-29,1507.7400000000002,2689.9,94.83,66.73
2018-05-30,1306.5,2724.0,94.15,68.21
2018-05-31,1304.7,2705.3,93.98,67.04
2018-06-01,1299.3,2734.6,94.19,65.81
2018-06-04,1297.3,2746.9,94.02,64.75
2018-06-05,1302.2,2748.8,93.9,65.52
2018-06-06,1301.4,2772.3,93.66,64.73
2018-06-07,1303.0,2770.4,93.4,65.95
2018-06-08,1302.7,2779.0,93.55,65.74
2018-06-11,1303.2,2782.0,93.58,66.1
2018-06-12,1299.4,2786.8,93.8,66.36
2018-06-13,1301.3,2775.6,93.71,66.64
2018-06-14,1308.3,2782.5,94.77,66.89
2018-06-15,1278.5,2779.7,94.79,65.06
2018-06-18,1280.1,2773.8,94.8,65.85
2018-06-19,1278.6,2762.6,95.08,65.07
2018-06-20,1274.5,2767.3,95.06,66.22
2018-06-21,1270.5,2749.8,94.74,65.54
2018-06-22,1270.7,2754.9,94.52,68.58
2018-06-25,1268.9,2717.1,94.28,68.08
2018-06-26,1259.9,2723.1,94.66,70.53
2018-06-27,1256.1,2699.6,95.27,72.76
2018-06-28,1251.0,2716.3,95.39,73.45
2018-06-29,1254.5,2718.4,94.64,74.15
2018-07-02,1241.7,2726.7,95.03,73.94
2018-07-03,1253.5,2713.2,94.67,74.14
2018-07-04,1258.8,3064.74,94.67,74.13
2018-07-05,1366.52,2736.6,94.47,72.94
2018-07-06,1255.8,2759.8,94.04,73.8
2018-07-09,1259.6,2784.2,94.08,73.85
2018-07-10,1255.4,2793.8,94.15,74.11
2018-07-11,1244.4,2774.0,94.72,70.38
2018-07-12,1246.6,2798.3,94.81,70.33
2018-07-13,1241.2,2801.3,94.75,71.01
2018-07-16,1239.7,2798.4,94.51,68.06
2018-07-17,1227.3,2809.6,94.94,68.08
2018-07-18,1227.9,2815.6,95.08,68.76
2018-07-19,1224.0,2804.5,95.15,69.46
2018-07-20,1231.1,2801.8,94.45,70.46
2018-07-23,1225.6,2807.0,94.67,67.89
2018-07-24,1225.5,2820.4,94.61,68.52
2018-07-25,1231.8,2846.1,94.36,69.3
2018-07-26,1225.7,2837.4,94.75,69.61
2018-07-27,1223.0,2818.8,94.67,68.69
2018-07-30,1231.5,2802.6,94.32,70.13
2018-07-31,1233.6,2816.3,94.49,68.76
2018-08-01,1227.6,2813.4,94.62,67.66
2018-08-02,1220.1,2827.2,95.16,68.96
2018-08-03,1223.2,2840.3,95.14,68.49
2018-08-06,1217.7,2850.4,95.36,69.01
2018-08-07,1218.3,2858.4,95.22,69.17
2018-08-08,1221.0,2857.7,95.05,66.94
2018-08-09,1219.9,2853.6,95.5,66.81
2018-08-10,1219.0,2833.3,96.36,67.63
2018-08-13,1198.9,2821.9,96.39,67.2
2018-08-14,1200.7,2840.0,96.73,67.04
2018-08-15,1185.0,2818.4,96.7,65.01
2018-08-16,1184.0,2840.7,96.64,65.46
2018-08-17,1184.2,2850.1,96.1,65.91
2018-08-20,1194.6,2857.1,95.9,66.43
2018-08-21,1200.0,2863.0,95.26,67.35
2018-08-22,1203.3,2861.8,95.15,67.86
2018-08-23,1194.0,2857.0,95.67,67.83
2018-08-24,1213.3,2874.7,95.15,68.72
2018-08-27,1216.0,2896.7,94.78,68.87
2018-08-28,1214.4,2897.5,94.72,68.53
2018-08-29,1211.5,2914.0,94.6,69.51
2018-08-30,1205.0,2901.1,94.72,70.25
2018-08-31,1206.7,2901.5,95.14,69.8
2018-09-02,995.0199999999999,1832.7,85.052,69.92
2018-09-03,1199.1,2905.2000000000003,95.14,70.12
2018-09-04,1345.4,2896.7,95.44,69.87
2018-09-05,1201.3,2888.6,95.18,68.72
2018-09-06,1204.3,2878.1,95.02,67.77
2018-09-07,1200.4,2871.7,95.36,67.75
2018-09-10,1199.8,2877.1,95.15,67.54
2018-09-11,1202.2,2887.9,95.25,69.25
2018-09-12,1210.9,2888.9,94.8,70.37
2018-09-13,1208.2,2904.2,94.52,68.59
2018-09-14,1201.1,2905.0,94.93,68.99
2018-09-17,1205.8,2888.8,94.5,68.91
2018-09-18,1202.9,2904.3,94.64,69.85
2018-09-19,1208.3,2907.9,94.54,71.12
2018-09-20,1211.3,2930.8,93.91,70.8
2018-09-21,1201.3,2929.7,94.22,70.78
2018-09-24,1204.4,2919.4,94.19,72.08
2018-09-25,1205.1,2915.6,94.13,72.28
2018-09-26,1199.1,2906.0,94.19,71.57
2018-09-27,1187.4,2914.0,94.89,72.12
2018-09-28,1196.2,2914.0,95.13,73.25
2018-10-01,1191.7,2924.6,95.3,75.3
2018-10-02,1207.0,2923.4,95.51,75.23
2018-10-03,1202.9,2925.5,95.76,76.41
2018-10-04,1201.6,2901.6,95.75,74.33
2018-10-05,1205.6,2885.6,95.62,74.34
2018-10-08,1188.6,2884.4,95.76,74.29
2018-10-09,1191.5,2880.3,95.67,74.96
2018-10-10,1193.4,2785.7,95.51,73.17
2018-10-11,1227.6,2728.4,95.02,70.97
2018-10-12,1222.0,2767.1,95.22,71.34
2018-10-15,1230.3,2750.8,95.06,71.78
2018-10-16,1231.0,2809.9,95.05,71.92
2018-10-17,1227.4,2809.2,95.58,69.75
2018-10-18,1230.1,2768.8,95.9,68.65
2018-10-19,1228.7,2767.8,95.71,69.12
2018-10-22,1224.6,2755.9,96.01,69.17
2018-10-23,1236.8,2740.7,95.96,66.43
2018-10-24,1231.1,2656.1,96.43,66.82
2018-10-25,1232.4,2705.6,96.68,67.33
2018-10-26,1235.8,2658.7,96.36,67.59
2018-10-29,1227.6,2641.2,96.58,67.04
2018-10-30,1225.3,2682.6,97.01,66.18
2018-10-31,1215.0,2711.7,97.13,65.31
2018-11-01,1238.6,2740.4,96.28,63.69
2018-11-02,1233.3,2723.1,96.54,63.14
2018-11-05,1232.3,2738.3,96.28,63.1
2018-11-06,1226.3,2755.4,96.32,62.21
2018-11-07,1228.7,2813.9,96.0,61.67
2018-11-08,1225.1,2806.8,96.72,60.67
2018-11-09,1208.6,2781.0,96.91,60.19
2018-11-12,1203.5,2726.2,97.54,59.93
2018-11-13,1201.4,2722.2,97.3,55.69
2018-11-14,1210.1,2701.6,96.8,56.25
2018-11-15,1215.0,2730.2,96.93,56.46
2018-11-16,1223.0,2736.3,96.47,56.46
2018-11-19,1225.3,2690.7,96.19,56.76
2018-11-20,1221.2,2641.9,96.84,53.43
2018-11-21,1228.0,2649.9,96.71,54.63
2018-11-22,1223.2,2644.1800000000003,96.71,54.02
2018-11-23,1267.42,2632.6,96.92,50.42
2018-11-26,1222.4,2673.4,97.07,51.63
2018-11-27,1213.4,2682.2,97.37,51.56
2018-11-28,1223.6,2743.8,96.79,50.29
2018-11-29,1230.4,2737.8,96.78,51.45
2018-11-30,1226.0,2760.2,97.27,50.93
2018-12-03,1239.6,2790.4,97.04,52.95
2018-12-04,1246.6,2700.1,96.97,53.25
2018-12-05,1242.6,2580.7599999999998,97.07,52.89
2018-12-06,1243.6,2695.9,96.81,51.49
2018-12-07,1252.6,2633.1,96.51,52.61
2018-12-10,1249.4,2637.7,97.22,51.0
2018-12-11,1247.2,2636.8,97.39,51.65
2018-12-12,1250.0,2651.1,97.04,51.15
2018-12-13,1247.4,2650.5,97.06,52.58
2018-12-14,1241.4,2599.9,97.44,51.2
2018-12-17,1251.8,2545.9,97.1,49.88
2018-12-18,1253.6,2546.2,97.1,46.24
2018-12-19,1256.4,2507.0,97.03,47.2
2018-12-20,1267.9,2467.4,96.28,45.88
2018-12-21,1258.1,2416.6,96.96,45.59
2018-12-24,1271.8,2351.1,96.55,42.53
2018-12-25,1257.52,2130.7599999999998,96.55,43.16
2018-12-26,1273.0,2467.7,97.05,46.22
2018-12-27,1281.1,2488.8,96.48,44.61
2018-12-28,1283.0,2485.7,96.4,45.33
2018-12-31,1281.3,2506.8,96.17,45.41
2019-01-01,1198.38,2046.4,96.17,45.89
2019-01-02,1284.1,2510.0,96.82,46.54
2019-01-03,1294.8,2447.9,96.31,47.09
2019-01-04,1285.8,2531.9,96.18,47.96
2019-01-07,1289.9,2549.7,95.67,48.52
2019-01-08,1285.9,2574.4,95.9,49.78
2019-01-09,1292.0,2585.0,95.22,52.36
2019-01-10,1287.4,2596.6,95.54,52.59
2019-01-11,1289.5,2596.3,95.67,51.59
2019-01-14,1291.3,2582.6,95.61,50.51
2019-01-15,1288.4,2610.3,96.04,52.11
2019-01-16,1293.8,2616.1,96.06,52.31
2019-01-17,1292.3,2636.0,96.06,52.07
2019-01-18,1282.6,2670.7,96.34,53.8
2019-01-20,1035.7199999999998,2147.2,93.44,53.65
2019-01-21,1283.4,2558.1800000000003,96.34,54.24
2019-01-22,1242.08,2632.9,96.3,52.57
2019-01-23,1284.0,2638.7,96.12,52.62
2019-01-24,1279.8,2642.3,96.6,53.13
2019-01-25,1298.1,2664.8,95.79,53.69
2019-01-28,1303.1,2643.8,95.75,51.99
2019-01-29,1308.9,2640.0,95.82,53.31
2019-01-30,1315.5,2681.1,95.34,54.23
2019-01-31,1325.2,2704.1,95.58,53.79
2019-02-01,1322.1,2706.5,95.58,55.26
2019-02-04,1319.3,2724.9,95.85,54.56
2019-02-05,1319.2,2737.7,96.07,53.66
2019-02-06,1314.4,2731.6,96.39,54.01
2019-02-07,1314.2,2706.1,96.51,52.64
2019-02-08,1318.5,2707.9,96.64,52.72
2019-02-11,1311.9,2709.8,97.06,52.41
2019-02-12,1314.0,2744.7,96.71,53.1
2019-02-13,1315.1,2753.0,97.13,53.9
2019-02-14,1313.9,2745.7,96.98,54.41
2019-02-15,1322.1,2775.6,96.9,55.59
2019-02-17,1067.6,1804.5,90.994,56.33
2019-02-18,1344.8,2777.7400000000002,96.9,56.27
2019-02-19,1284.94,2779.8,96.52,56.09
2019-02-20,1347.9,2784.7,96.45,56.92
2019-02-21,1327.8,2774.9,96.61,56.96
2019-02-22,1332.8,2792.7,96.51,57.26
2019-02-25,1329.5,2796.1,96.41,55.48
2019-02-26,1328.5,2793.9,96.0,55.5
2019-02-27,1321.2,2792.4,96.15,56.94
2019-02-28,1316.1,2784.5,96.16,57.22
2019-03-01,1299.2,2803.7,96.53,55.8
2019-03-04,1287.5,2792.8,96.68,56.59
2019-03-05,1284.7,2789.7,96.87,56.56
2019-03-06,1287.6,2771.4,96.87,56.22
2019-03-07,1286.1,2748.9,97.67,56.66
2019-03-08,1299.3,2743.1,97.31,56.07
2019-03-11,1291.1,2783.3,97.22,56.79
2019-03-12,1298.1,2791.5,96.94,56.87
2019-03-13,1309.3,2810.9,96.55,58.26
2019-03-14,1295.1,2808.5,96.78,58.61
2019-03-15,1302.9,2822.5,96.59,58.52
2019-03-18,1301.5,2832.9,96.52,59.09
2019-03-19,1306.5,2832.6,96.38,59.03
2019-03-20,1301.7,2824.2,95.76,59.83
2019-03-21,1307.3,2854.9,96.5,59.98
2019-03-22,1312.3,2800.7,96.65,59.04
2019-03-25,1322.6,2798.4,96.57,58.82
2019-03-26,1315.0,2818.5,96.74,59.94
2019-03-27,1310.4,2805.4,96.77,59.41
2019-03-28,1295.3,2815.4,97.2,59.3
2019-03-29,1298.5,2834.4,97.28,60.14
2019-04-01,1294.2,2867.2,97.23,61.59
2019-04-02,1295.4,2867.2,97.36,62.58
2019-04-03,1295.3,2873.4,97.09,62.46
2019-04-04,1294.3,2879.4,97.31,62.1
2019-04-05,1295.6,2892.7,97.39,63.08
2019-04-08,1301.9,2895.8,97.05,64.4
2019-04-09,1308.3,2878.2,97.01,63.98
2019-04-10,1313.9,2888.2,96.95,64.61
2019-04-11,1293.3,2888.3,97.18,63.58
2019-04-12,1295.2,2907.4,96.97,63.89
2019-04-15,1291.3,2905.6,96.94,63.4
2019-04-16,1277.2,2907.1,97.04,64.05
2019-04-17,1276.8,2900.4,97.01,63.76
2019-04-18,1276.0,2905.0,97.47,64.0
2019-04-19,1439.9199999999996,2858.7599999999998,97.38,52.56
2019-04-22,1277.6,2908.0,97.29,65.7
2019-04-23,1273.2,2933.7,97.64,66.3
2019-04-24,1279.4,2927.2,98.17,65.89
2019-04-25,1279.7,2926.2,98.2,65.21
2019-04-26,1288.8,2939.9,98.01,63.3
2019-04-29,1281.5,2943.0,97.86,63.5
2019-04-30,1285.7,2945.8,97.48,63.91
2019-05-01,1284.2,2923.7,97.69,63.6
2019-05-02,1272.0,2917.5,97.83,61.81
2019-05-03,1281.3,2945.6,97.52,61.94
2019-05-06,1283.8,2932.5,97.52,62.25
2019-05-07,1285.6,2884.1,97.63,61.4
2019-05-08,1281.4,2879.4,97.62,62.12
2019-05-09,1285.2,2870.7,97.37,61.7
2019-05-10,1287.4,2881.4,97.33,61.66
2019-05-13,1301.8,2811.9,97.32,61.04
2019-05-14,1296.3,2834.4,97.53,61.78
2019-05-15,1297.8,2851.0,97.57,62.02
2019-05-16,1286.2,2876.3,97.86,62.87
2019-05-17,1275.7,2859.5,98.0,62.76
2019-05-20,1277.3,2840.2,97.93,63.1
2019-05-21,1273.2,2864.4,98.06,62.99
2019-05-22,1274.2,2856.3,98.04,61.42
2019-05-23,1285.4,2822.2,97.86,57.91
2019-05-24,1283.6,2826.1,97.61,58.63
2019-05-26,761.1600000000001,1716.02,88.61,58.77
